YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,CANCELLED,CANCELLATION_CODE,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2019,12,29,7,12/29/2019 12:00:00 AM,WN,3468,13232,MDW,11042,CLE,1555,1635,40.00,40.00,1.00,2,10.00,1645,1830,7.00,1805,1837,32.00,32.00,1.00,2,0.00,,45.00,307.00,24.00,0.00,0.00,0.00,8.00
2019,12,29,7,12/29/2019 12:00:00 AM,WN,3519,11042,CLE,14107,PHX,0630,0630,0.00,0.00,0.00,0,11.00,0641,0849,7.00,0910,0856,-14.00,0.00,0.00,-1,0.00,,248.00,1737.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,3698,11066,CMH,11278,DCA,0905,0901,-4.00,0.00,0.00,-1,12.00,0913,1001,3.00,1025,1004,-21.00,0.00,0.00,-2,0.00,,48.00,323.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,3718,11066,CMH,10821,BWI,2040,2104,24.00,24.00,1.00,1,9.00,2113,2207,8.00,2200,2215,15.00,15.00,1.00,1,0.00,,54.00,337.00,0.00,0.00,0.00,0.00,15.00
2019,12,29,7,12/29/2019 12:00:00 AM,WN,3718,14635,RSW,11066,CMH,1745,1816,31.00,31.00,1.00,2,11.00,1827,2023,7.00,2005,2030,25.00,25.00,1.00,1,0.00,,116.00,930.00,4.00,0.00,0.00,0.00,21.00
2019,12,29,7,12/29/2019 12:00:00 AM,WN,376,11066,CMH,11259,DAL,0715,0717,2.00,2.00,0.00,0,11.00,0728,0903,5.00,0910,0908,-2.00,0.00,0.00,-1,0.00,,155.00,919.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,3861,11066,CMH,14635,RSW,1010,1014,4.00,4.00,0.00,0,9.00,1023,1246,3.00,1240,1249,9.00,9.00,0.00,0,0.00,,143.00,930.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,3873,11278,DCA,11066,CMH,2155,2313,78.00,78.00,1.00,5,16.00,2329,0022,6.00,2315,0028,73.00,73.00,1.00,4,0.00,,53.00,323.00,41.00,0.00,0.00,0.00,32.00
2019,12,29,7,12/29/2019 12:00:00 AM,WN,3979,12889,LAS,11066,CMH,0915,0913,-2.00,0.00,0.00,-1,13.00,0926,1548,5.00,1605,1553,-12.00,0.00,0.00,-1,0.00,,202.00,1771.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,3980,11066,CMH,10397,ATL,1700,1710,10.00,10.00,0.00,0,9.00,1719,1832,6.00,1840,1838,-2.00,0.00,0.00,-1,0.00,,73.00,447.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,3986,11066,CMH,10721,BOS,0640,0641,1.00,1.00,0.00,0,8.00,0649,0812,7.00,0840,0819,-21.00,0.00,0.00,-2,0.00,,83.00,640.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,3998,11066,CMH,10721,BOS,2055,2058,3.00,3.00,0.00,0,10.00,2108,2229,12.00,2240,2241,1.00,1.00,0.00,0,0.00,,81.00,640.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,4100,12889,LAS,11042,CLE,1755,1926,91.00,91.00,1.00,6,11.00,1937,0159,7.00,0050,0206,76.00,76.00,1.00,5,0.00,,202.00,1824.00,76.00,0.00,0.00,0.00,0.00
2019,12,29,7,12/29/2019 12:00:00 AM,WN,4155,11066,CMH,13232,MDW,0540,0534,-6.00,0.00,0.00,-1,11.00,0545,0538,4.00,0605,0542,-23.00,0.00,0.00,-2,0.00,,53.00,283.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,4271,11042,CLE,12889,LAS,1825,1831,6.00,6.00,0.00,0,7.00,1838,1939,12.00,2010,1951,-19.00,0.00,0.00,-2,0.00,,241.00,1824.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,4271,13204,MCO,11042,CLE,1515,1527,12.00,12.00,0.00,0,10.00,1537,1729,6.00,1740,1735,-5.00,0.00,0.00,-1,0.00,,112.00,895.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,4275,13232,MDW,11066,CMH,0940,0938,-2.00,0.00,0.00,-1,8.00,0946,1132,2.00,1150,1134,-16.00,0.00,0.00,-2,0.00,,46.00,283.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,4287,11066,CMH,13232,MDW,1220,1222,2.00,2.00,0.00,0,15.00,1237,1228,3.00,1235,1231,-4.00,0.00,0.00,-1,0.00,,51.00,283.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,4338,11259,DAL,11066,CMH,2000,2013,13.00,13.00,0.00,0,9.00,2022,2308,5.00,2310,2313,3.00,3.00,0.00,0,0.00,,106.00,919.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,4357,15016,STL,11066,CMH,2035,2117,42.00,42.00,1.00,2,8.00,2125,2322,5.00,2250,2327,37.00,37.00,1.00,2,0.00,,57.00,409.00,0.00,0.00,0.00,0.00,37.00
2019,12,29,7,12/29/2019 12:00:00 AM,WN,4362,11292,DEN,11042,CLE,2015,2019,4.00,4.00,0.00,0,9.00,2028,0051,7.00,0055,0058,3.00,3.00,0.00,0,0.00,,143.00,1201.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,4552,11066,CMH,13232,MDW,2205,2250,45.00,45.00,1.00,3,11.00,2301,2247,6.00,2220,2253,33.00,33.00,1.00,2,0.00,,46.00,283.00,1.00,0.00,0.00,0.00,32.00
2019,12,29,7,12/29/2019 12:00:00 AM,WN,4639,11042,CLE,13232,MDW,0705,0705,0.00,0.00,0.00,0,12.00,0717,0712,6.00,0735,0718,-17.00,0.00,0.00,-2,0.00,,55.00,307.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,4845,11278,DCA,11066,CMH,1235,1235,0.00,0.00,0.00,0,11.00,1246,1340,5.00,1355,1345,-10.00,0.00,0.00,-1,0.00,,54.00,323.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,4850,11066,CMH,10821,BWI,1430,1429,-1.00,0.00,0.00,-1,7.00,1436,1525,5.00,1545,1530,-15.00,0.00,0.00,-1,0.00,,49.00,337.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,4857,11066,CMH,13204,MCO,1025,1026,1.00,1.00,0.00,0,9.00,1035,1226,10.00,1240,1236,-4.00,0.00,0.00,-1,0.00,,111.00,802.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,4879,13204,MCO,11066,CMH,2245,0042,117.00,117.00,1.00,7,8.00,0050,0232,5.00,0055,0237,102.00,102.00,1.00,6,0.00,,102.00,802.00,22.00,0.00,0.00,0.00,80.00
2019,12,29,7,12/29/2019 12:00:00 AM,WN,4896,11042,CLE,13342,MKE,1725,1719,-6.00,0.00,0.00,-1,8.00,1727,1721,4.00,1745,1725,-20.00,0.00,0.00,-2,0.00,,54.00,328.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,4935,15016,STL,11042,CLE,0800,0800,0.00,0.00,0.00,0,9.00,0809,1015,5.00,1030,1020,-10.00,0.00,0.00,-1,0.00,,66.00,487.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,4938,11042,CLE,10821,BWI,1105,1104,-1.00,0.00,0.00,-1,5.00,1109,1203,4.00,1220,1207,-13.00,0.00,0.00,-1,0.00,,54.00,314.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,4991,14107,PHX,11042,CLE,1915,1956,41.00,41.00,1.00,2,17.00,2013,0121,6.00,0100,0127,27.00,27.00,1.00,1,0.00,,188.00,1737.00,0.00,0.00,0.00,0.00,27.00
2019,12,29,7,12/29/2019 12:00:00 AM,WN,5028,11066,CMH,11697,FLL,0615,0616,1.00,1.00,0.00,0,12.00,0628,0853,7.00,0910,0900,-10.00,0.00,0.00,-1,0.00,,145.00,973.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,5113,11066,CMH,15304,TPA,1125,1124,-1.00,0.00,0.00,-1,9.00,1133,1327,5.00,1340,1332,-8.00,0.00,0.00,-1,0.00,,114.00,829.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,5113,11259,DAL,11066,CMH,0720,0721,1.00,1.00,0.00,0,31.00,0752,1032,3.00,1035,1035,0.00,0.00,0.00,0,0.00,,100.00,919.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,5346,11697,FLL,11066,CMH,1915,1918,3.00,3.00,0.00,0,23.00,1941,2144,3.00,2155,2147,-8.00,0.00,0.00,-1,0.00,,123.00,973.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,5392,11066,CMH,15304,TPA,1515,1530,15.00,15.00,1.00,1,8.00,1538,1733,5.00,1730,1738,8.00,8.00,0.00,0,0.00,,115.00,829.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,5395,12191,HOU,11066,CMH,1045,1129,44.00,44.00,1.00,2,10.00,1139,1430,4.00,1410,1434,24.00,24.00,1.00,1,0.00,,111.00,1001.00,0.00,0.00,22.00,0.00,2.00
2019,12,29,7,12/29/2019 12:00:00 AM,WN,5540,11066,CMH,13232,MDW,1500,1532,32.00,32.00,1.00,2,12.00,1544,1530,5.00,1515,1535,20.00,20.00,1.00,1,0.00,,46.00,283.00,4.00,0.00,0.00,0.00,16.00
2019,12,29,7,12/29/2019 12:00:00 AM,WN,5540,13204,MCO,11066,CMH,1215,1253,38.00,38.00,1.00,2,11.00,1304,1447,4.00,1425,1451,26.00,26.00,1.00,1,0.00,,103.00,802.00,12.00,0.00,0.00,0.00,14.00
2019,12,29,7,12/29/2019 12:00:00 AM,WN,5559,10821,BWI,11066,CMH,1730,1740,10.00,10.00,0.00,0,11.00,1751,1848,5.00,1855,1853,-2.00,0.00,0.00,-1,0.00,,57.00,337.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,5559,11066,CMH,13232,MDW,1925,1930,5.00,5.00,0.00,0,8.00,1938,1925,3.00,1940,1928,-12.00,0.00,0.00,-1,0.00,,47.00,283.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,5563,10821,BWI,11066,CMH,2250,2316,26.00,26.00,1.00,1,17.00,2333,0028,5.00,0015,0033,18.00,18.00,1.00,1,0.00,,55.00,337.00,2.00,0.00,0.00,0.00,16.00
2019,12,29,7,12/29/2019 12:00:00 AM,WN,5595,10821,BWI,11042,CLE,1845,1849,4.00,4.00,0.00,0,11.00,1900,1950,7.00,2005,1957,-8.00,0.00,0.00,-1,0.00,,50.00,314.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,5595,11042,CLE,11292,DEN,2050,2048,-2.00,0.00,0.00,-1,8.00,2056,2135,5.00,2205,2140,-25.00,0.00,0.00,-2,0.00,,159.00,1201.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,5615,11042,CLE,15016,STL,2115,2107,-8.00,0.00,0.00,-1,6.00,2113,2135,5.00,2200,2140,-20.00,0.00,0.00,-2,0.00,,82.00,487.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,5615,13232,MDW,11042,CLE,1815,1829,14.00,14.00,0.00,0,7.00,1836,2022,6.00,2025,2028,3.00,3.00,0.00,0,0.00,,46.00,307.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,5629,10693,BNA,11042,CLE,1005,1005,0.00,0.00,0.00,0,9.00,1014,1216,5.00,1230,1221,-9.00,0.00,0.00,-1,0.00,,62.00,448.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,5629,11042,CLE,11259,DAL,1305,1304,-1.00,0.00,0.00,-1,7.00,1311,1456,3.00,1505,1459,-6.00,0.00,0.00,-1,0.00,,165.00,1015.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,5642,11066,CMH,13204,MCO,0510,0505,-5.00,0.00,0.00,-1,11.00,0516,0705,8.00,0730,0713,-17.00,0.00,0.00,-2,0.00,,109.00,802.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,5655,10693,BNA,11066,CMH,2235,2304,29.00,29.00,1.00,1,12.00,2316,0101,5.00,0050,0106,16.00,16.00,1.00,1,0.00,,45.00,337.00,0.00,0.00,0.00,0.00,16.00
2019,12,29,7,12/29/2019 12:00:00 AM,WN,5793,11066,CMH,11278,DCA,1740,1740,0.00,0.00,0.00,0,12.00,1752,1847,4.00,1900,1851,-9.00,0.00,0.00,-1,0.00,,55.00,323.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,5793,13232,MDW,11066,CMH,1440,1440,0.00,0.00,0.00,0,6.00,1446,1635,4.00,1650,1639,-11.00,0.00,0.00,-1,0.00,,49.00,283.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,5885,13204,MCO,11066,CMH,2025,2100,35.00,35.00,1.00,2,8.00,2108,2249,5.00,2240,2254,14.00,14.00,0.00,0,0.00,,101.00,802.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,5891,10693,BNA,11042,CLE,2010,2005,-5.00,0.00,0.00,-1,12.00,2017,2220,6.00,2230,2226,-4.00,0.00,0.00,-1,0.00,,63.00,448.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,5909,11066,CMH,13232,MDW,0745,0742,-3.00,0.00,0.00,-1,12.00,0754,0748,10.00,0805,0758,-7.00,0.00,0.00,-1,0.00,,54.00,283.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,5918,11042,CLE,10821,BWI,0735,0740,5.00,5.00,0.00,0,6.00,0746,0835,2.00,0855,0837,-18.00,0.00,0.00,-2,0.00,,49.00,314.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,5920,11042,CLE,10397,ATL,0520,0519,-1.00,0.00,0.00,-1,11.00,0530,0656,7.00,0720,0703,-17.00,0.00,0.00,-2,0.00,,86.00,554.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,593,11042,CLE,13232,MDW,1215,1215,0.00,0.00,0.00,0,10.00,1225,1218,4.00,1235,1222,-13.00,0.00,0.00,-1,0.00,,53.00,307.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,593,11259,DAL,11042,CLE,0810,0820,10.00,10.00,0.00,0,8.00,0828,1124,6.00,1140,1130,-10.00,0.00,0.00,-1,0.00,,116.00,1015.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,5947,10721,BOS,11066,CMH,1745,1746,1.00,1.00,0.00,0,22.00,1808,1952,6.00,2005,1958,-7.00,0.00,0.00,-1,0.00,,104.00,640.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,5972,13232,MDW,11066,CMH,2215,2232,17.00,17.00,1.00,1,8.00,2240,0032,6.00,0025,0038,13.00,13.00,0.00,0,0.00,,52.00,283.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,5978,13204,MCO,11066,CMH,1735,1842,67.00,67.00,1.00,4,8.00,1850,2036,6.00,1945,2042,57.00,57.00,1.00,3,0.00,,106.00,802.00,22.00,0.00,0.00,0.00,35.00
2019,12,29,7,12/29/2019 12:00:00 AM,WN,673,10821,BWI,11042,CLE,1555,1608,13.00,13.00,0.00,0,18.00,1626,1717,6.00,1715,1723,8.00,8.00,0.00,0,0.00,,51.00,314.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,673,11042,CLE,10397,ATL,1750,1808,18.00,18.00,1.00,1,7.00,1815,1949,6.00,1950,1955,5.00,5.00,0.00,0,0.00,,94.00,554.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,WN,716,11066,CMH,10693,BNA,0625,0623,-2.00,0.00,0.00,-1,11.00,0634,0632,7.00,0655,0639,-16.00,0.00,0.00,-2,0.00,,58.00,337.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,YV,6005,12266,IAH,11066,CMH,1215,1239,24.00,24.00,1.00,1,22.00,1301,1555,6.00,1549,1601,12.00,12.00,0.00,0,0.00,,114.00,986.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,YV,6006,12264,IAD,11066,CMH,2200,2157,-3.00,0.00,0.00,-1,12.00,2209,2259,8.00,2322,2307,-15.00,0.00,0.00,-1,0.00,,50.00,299.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,YV,6039,11066,CMH,12264,IAD,1945,1954,9.00,9.00,0.00,0,8.00,2002,2057,9.00,2102,2106,4.00,4.00,0.00,0,0.00,,55.00,299.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,YV,6041,10874,CAK,12266,IAH,0619,0618,-1.00,0.00,0.00,-1,12.00,0630,1202,14.00,0853,1216,,,,,0.00,,,1085.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,YV,6106,12266,IAH,10874,CAK,1821,1933,72.00,72.00,1.00,4,20.00,1953,2258,7.00,2206,2305,59.00,59.00,1.00,3,0.00,,125.00,1085.00,59.00,0.00,0.00,0.00,0.00
2019,12,29,7,12/29/2019 12:00:00 AM,YV,6119,11042,CLE,12264,IAD,1950,1950,0.00,0.00,0.00,0,10.00,2000,2059,5.00,2110,2104,-6.00,0.00,0.00,-1,0.00,,59.00,288.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,YV,6155,11066,CMH,12264,IAD,1032,1029,-3.00,0.00,0.00,-1,15.00,1044,1135,4.00,1147,1139,-8.00,0.00,0.00,-1,0.00,,51.00,299.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,YV,6211,11066,CMH,12266,IAH,1635,1653,18.00,18.00,1.00,1,9.00,1702,1853,26.00,1846,1919,33.00,33.00,1.00,2,0.00,,171.00,986.00,0.00,33.00,0.00,0.00,0.00
2019,12,29,7,12/29/2019 12:00:00 AM,YV,6217,11267,DAY,12266,IAH,0630,0627,-3.00,0.00,0.00,-1,18.00,0645,1210,17.00,0847,1227,,,,,0.00,,,929.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,YV,6224,12266,IAH,11267,DAY,1830,1922,52.00,52.00,1.00,3,20.00,1942,2229,4.00,2200,2233,33.00,33.00,1.00,2,0.00,,107.00,929.00,0.00,0.00,0.00,0.00,33.00
2019,12,29,7,12/29/2019 12:00:00 AM,YV,6248,12264,IAD,11066,CMH,0820,0828,8.00,8.00,0.00,0,21.00,0849,0944,4.00,0945,0948,3.00,3.00,0.00,0,0.00,,55.00,299.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,YV,6279,12266,IAH,11042,CLE,1433,1455,22.00,22.00,1.00,1,20.00,1515,1835,6.00,1820,1841,21.00,21.00,1.00,1,0.00,,140.00,1091.00,0.00,0.00,0.00,0.00,21.00
2019,12,29,7,12/29/2019 12:00:00 AM,YV,6352,12264,IAD,11066,CMH,1740,1740,0.00,0.00,0.00,0,16.00,1756,1855,7.00,1907,1902,-5.00,0.00,0.00,-1,0.00,,59.00,299.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,YV,6375,11066,CMH,12264,IAD,0610,0801,111.00,111.00,1.00,7,17.00,0818,0902,6.00,0727,0908,101.00,101.00,1.00,6,0.00,,44.00,299.00,101.00,0.00,0.00,0.00,0.00
2019,12,29,7,12/29/2019 12:00:00 AM,YX,3408,11267,DAY,11618,EWR,0540,0536,-4.00,0.00,0.00,-1,14.00,0550,0704,8.00,0747,0712,-35.00,0.00,0.00,-2,0.00,,74.00,533.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,YX,3409,11066,CMH,11292,DEN,1629,1641,12.00,12.00,0.00,0,14.00,1655,1736,14.00,1804,1750,-14.00,0.00,0.00,-1,0.00,,161.00,1154.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,YX,3412,11066,CMH,12266,IAH,0900,0857,-3.00,0.00,0.00,-1,14.00,0911,1133,9.00,1111,1142,31.00,31.00,1.00,2,0.00,,202.00,986.00,0.00,0.00,31.00,0.00,0.00
2019,12,29,7,12/29/2019 12:00:00 AM,YX,3413,11042,CLE,11618,EWR,1215,1247,32.00,32.00,1.00,2,11.00,1258,1403,4.00,1401,1407,6.00,6.00,0.00,0,0.00,,65.00,404.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,YX,3428,11042,CLE,12266,IAH,0625,0648,23.00,23.00,1.00,1,20.00,0708,1223,8.00,0855,1231,,,,,0.00,,,1091.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,YX,3442,11066,CMH,11292,DEN,0706,,,,,,,,,,0840,,,,,,1.00,B,,1154.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,YX,3443,11066,CMH,13930,ORD,0630,0649,19.00,19.00,1.00,1,14.00,0703,0708,11.00,0656,0719,23.00,23.00,1.00,1,0.00,,65.00,296.00,19.00,0.00,4.00,0.00,0.00
2019,12,29,7,12/29/2019 12:00:00 AM,YX,3450,13930,ORD,11066,CMH,1932,1927,-5.00,0.00,0.00,-1,18.00,1945,2139,9.00,2205,2148,-17.00,0.00,0.00,-2,0.00,,54.00,296.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,YX,3473,11066,CMH,12266,IAH,0640,0636,-4.00,0.00,0.00,-1,21.00,0657,1122,7.00,0851,1129,,,,,0.00,,,986.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,YX,3474,11292,DEN,11066,CMH,1100,1055,-5.00,0.00,0.00,-1,18.00,1113,1536,11.00,1553,1547,-6.00,0.00,0.00,-1,0.00,,143.00,1154.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,YX,3477,12266,IAH,11042,CLE,0745,0826,41.00,41.00,1.00,2,20.00,0846,1200,9.00,1135,1209,34.00,34.00,1.00,2,0.00,,134.00,1091.00,0.00,34.00,0.00,0.00,0.00
2019,12,29,7,12/29/2019 12:00:00 AM,YX,3494,12266,IAH,11066,CMH,1437,1434,-3.00,0.00,0.00,-1,18.00,1452,1739,12.00,1814,1751,-23.00,0.00,0.00,-2,0.00,,107.00,986.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,YX,3507,11292,DEN,11066,CMH,1737,1733,-4.00,0.00,0.00,-1,21.00,1754,2214,6.00,2228,2220,-8.00,0.00,0.00,-1,0.00,,140.00,1154.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,YX,3515,11066,CMH,11618,EWR,0550,0546,-4.00,0.00,0.00,-1,15.00,0601,0710,5.00,0746,0715,-31.00,0.00,0.00,-2,0.00,,69.00,463.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,YX,3576,11618,EWR,11042,CLE,2145,2136,-9.00,0.00,0.00,-1,34.00,2210,2316,5.00,2334,2321,-13.00,0.00,0.00,-1,0.00,,66.00,404.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,YX,3582,11066,CMH,11618,EWR,1850,1848,-2.00,0.00,0.00,-1,15.00,1903,2019,16.00,2046,2035,-11.00,0.00,0.00,-1,0.00,,76.00,463.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,YX,3613,13930,ORD,11066,CMH,1811,1805,-6.00,0.00,0.00,-1,24.00,1829,2022,7.00,2044,2029,-15.00,0.00,0.00,-1,0.00,,53.00,296.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,YX,3639,11618,EWR,11066,CMH,2025,2029,4.00,4.00,0.00,0,42.00,2111,2223,8.00,2222,2231,9.00,9.00,0.00,0,0.00,,72.00,463.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,YX,3660,11042,CLE,12266,IAH,1114,1126,12.00,12.00,0.00,0,10.00,1136,1353,9.00,1338,1402,24.00,24.00,1.00,1,0.00,,197.00,1091.00,12.00,0.00,12.00,0.00,0.00
2019,12,29,7,12/29/2019 12:00:00 AM,YX,3663,11618,EWR,11042,CLE,0829,0822,-7.00,0.00,0.00,-1,36.00,0858,1008,8.00,1014,1016,2.00,2.00,0.00,0,0.00,,70.00,404.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,YX,3709,13930,ORD,11066,CMH,2120,2121,1.00,1.00,0.00,0,32.00,2153,2348,6.00,2341,2354,13.00,13.00,0.00,0,0.00,,55.00,296.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,YX,4347,11278,DCA,11066,CMH,1000,0952,-8.00,0.00,0.00,-1,17.00,1009,1108,15.00,1129,1123,-6.00,0.00,0.00,-1,0.00,,59.00,323.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,YX,4385,12953,LGA,11066,CMH,1100,1056,-4.00,0.00,0.00,-1,13.00,1109,1237,12.00,1309,1249,-20.00,0.00,0.00,-2,0.00,,88.00,479.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,YX,4398,12478,JFK,11066,CMH,1531,1548,17.00,17.00,1.00,1,16.00,1604,1722,6.00,1734,1728,-6.00,0.00,0.00,-1,0.00,,78.00,483.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,YX,4404,11066,CMH,11057,CLT,0701,0657,-4.00,0.00,0.00,-1,27.00,0724,0846,10.00,0847,0856,9.00,9.00,0.00,0,0.00,,82.00,347.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,YX,4406,11042,CLE,12953,LGA,1242,1233,-9.00,0.00,0.00,-1,17.00,1250,1353,8.00,1420,1401,-19.00,0.00,0.00,-2,0.00,,63.00,419.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,YX,4406,12953,LGA,11042,CLE,1010,1007,-3.00,0.00,0.00,-1,22.00,1029,1141,18.00,1207,1159,-8.00,0.00,0.00,-1,0.00,,72.00,419.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,YX,4420,11066,CMH,14100,PHL,0552,0547,-5.00,0.00,0.00,-1,20.00,0607,0703,7.00,0730,0710,-20.00,0.00,0.00,-2,0.00,,56.00,406.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,YX,4421,11066,CMH,14100,PHL,1815,1854,39.00,39.00,1.00,2,16.00,1910,2026,9.00,1945,2035,50.00,50.00,1.00,3,0.00,,76.00,406.00,39.00,0.00,11.00,0.00,0.00
2019,12,29,7,12/29/2019 12:00:00 AM,YX,4423,11066,CMH,11278,DCA,0941,0939,-2.00,0.00,0.00,-1,22.00,1001,1054,8.00,1100,1102,2.00,2.00,0.00,0,0.00,,53.00,323.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,YX,4425,11066,CMH,14100,PHL,1317,1322,5.00,5.00,0.00,0,25.00,1347,1450,7.00,1445,1457,12.00,12.00,0.00,0,0.00,,63.00,406.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,YX,4438,11066,CMH,11278,DCA,1206,1203,-3.00,0.00,0.00,-1,16.00,1219,1309,6.00,1328,1315,-13.00,0.00,0.00,-1,0.00,,50.00,323.00,,,,,
2019,12,29,7,12/29/2019 12:00:00 AM,YX,4445,14100,PHL,11066,CMH,1524,1520,-4.00,0.00,0.00,-1,18.00,1538,1645,7.00,1705,1652,-13.00,0.00,0.00,-1,0.00,,67.00,406.00,,,,,
