T_ONTIME_MARKETING 4
YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,CANCELLED,CANCELLATION_CODE,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2018,12,28,5,12/28/2018 12:00:00 AM,AX,4736,13930,ORD,10874,CAK,745,740,-5.00,0.00,0.00,-1,15.00,755,948,3.00,1014,951,-23.00,0.00,0.00,-2,0.00,,53.00,343.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,AX,4748,13930,ORD,10874,CAK,1757,1750,-7.00,0.00,0.00,-1,50.00,1840,2034,19.00,2026,2053,27.00,27.00,1.00,1,0.00,,54.00,343.00,0.00,0.00,27.00,0.00,0.00
2018,12,28,5,12/28/2018 12:00:00 AM,B6,1840,11042,CLE,10721,BOS,545,539,-6.00,0.00,0.00,-1,12.00,551,703,4.00,725,707,-18.00,0.00,0.00,-2,0.00,,72.00,563.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,B6,1841,10721,BOS,11042,CLE,2100,2102,2.00,2.00,0.00,0,12.00,2114,2302,7.00,2305,2309,4.00,4.00,0.00,0,0.00,,108.00,563.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,B6,440,11042,CLE,10721,BOS,1026,1016,-10.00,0.00,0.00,-1,12.00,1028,1140,4.00,1205,1144,-21.00,0.00,0.00,-2,0.00,,72.00,563.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,B6,441,10721,BOS,11042,CLE,740,731,-9.00,0.00,0.00,-1,17.00,748,924,9.00,951,933,-18.00,0.00,0.00,-2,0.00,,96.00,563.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,B6,640,11042,CLE,10721,BOS,1912,1917,5.00,5.00,0.00,0,11.00,1928,2044,6.00,2052,2050,-2.00,0.00,0.00,-1,0.00,,76.00,563.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,B6,641,10721,BOS,11042,CLE,1630,1628,-2.00,0.00,0.00,-1,19.00,1647,1838,7.00,1837,1845,8.00,8.00,0.00,0,0.00,,111.00,563.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,B6,657,11042,CLE,11697,FLL,650,648,-2.00,0.00,0.00,-1,11.00,659,938,5.00,950,943,-7.00,0.00,0.00,-1,0.00,,159.00,1062.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,B6,658,11697,FLL,11042,CLE,2109,21,192.00,192.00,1.00,12,17.00,38,257,6.00,5,303,178.00,178.00,1.00,11,0.00,,139.00,1062.00,149.00,0.00,0.00,0.00,29.00
2018,12,28,5,12/28/2018 12:00:00 AM,C5,4880,11066,CMH,12264,IAD,1035,1025,-10.00,0.00,0.00,-1,15.00,1040,1136,9.00,1150,1145,-5.00,0.00,0.00,-1,0.00,,56.00,299.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,C5,4880,11618,EWR,11066,CMH,802,758,-4.00,0.00,0.00,-1,33.00,831,947,7.00,1004,954,-10.00,0.00,0.00,-1,0.00,,76.00,463.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,C5,4893,11618,EWR,11066,CMH,1700,1846,106.00,106.00,1.00,7,18.00,1904,2038,6.00,1858,2044,106.00,106.00,1.00,7,0.00,,94.00,463.00,27.00,0.00,0.00,0.00,79.00
2018,12,28,5,12/28/2018 12:00:00 AM,C5,4920,11066,CMH,11618,EWR,1935,2119,104.00,104.00,1.00,6,18.00,2137,2250,9.00,2130,2259,89.00,89.00,1.00,5,0.00,,73.00,463.00,0.00,0.00,9.00,0.00,80.00
2018,12,28,5,12/28/2018 12:00:00 AM,C5,4923,12264,IAD,11042,CLE,1245,1244,-1.00,0.00,0.00,-1,27.00,1311,1402,5.00,1408,1407,-1.00,0.00,0.00,-1,0.00,,51.00,288.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,C5,4927,11042,CLE,12264,IAD,1455,1513,18.00,18.00,1.00,1,10.00,1523,1616,6.00,1613,1622,9.00,9.00,0.00,0,0.00,,53.00,288.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,C5,4941,11066,CMH,11618,EWR,1430,1815,225.00,225.00,1.00,12,51.00,1906,2022,12.00,1625,2034,249.00,249.00,1.00,12,0.00,,76.00,463.00,0.00,0.00,215.00,0.00,34.00
2018,12,28,5,12/28/2018 12:00:00 AM,C5,4951,11618,EWR,11066,CMH,1205,1246,41.00,41.00,1.00,2,16.00,1302,1433,7.00,1400,1440,40.00,40.00,1.00,2,0.00,,91.00,463.00,24.00,0.00,0.00,0.00,16.00
2018,12,28,5,12/28/2018 12:00:00 AM,DL,1069,10397,ATL,11066,CMH,821,841,20.00,20.00,1.00,1,32.00,913,1012,4.00,949,1016,27.00,27.00,1.00,1,0.00,,59.00,447.00,0.00,3.00,7.00,0.00,17.00
2018,12,28,5,12/28/2018 12:00:00 AM,DL,1069,11066,CMH,10397,ATL,1033,1054,21.00,21.00,1.00,1,9.00,1103,1221,6.00,1209,1227,18.00,18.00,1.00,1,0.00,,78.00,447.00,0.00,0.00,0.00,0.00,18.00
2018,12,28,5,12/28/2018 12:00:00 AM,DL,1085,11066,CMH,10397,ATL,810,816,6.00,6.00,0.00,0,10.00,826,946,8.00,959,954,-5.00,0.00,0.00,-1,0.00,,80.00,447.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,DL,1152,10397,ATL,11066,CMH,1427,1445,18.00,18.00,1.00,1,12.00,1457,1558,5.00,1556,1603,7.00,7.00,0.00,0,0.00,,61.00,447.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,DL,1152,11066,CMH,10397,ATL,1640,1638,-2.00,0.00,0.00,-1,13.00,1651,1806,6.00,1822,1812,-10.00,0.00,0.00,-1,0.00,,75.00,447.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,DL,1158,10397,ATL,11042,CLE,1441,1508,27.00,27.00,1.00,1,18.00,1526,1634,7.00,1626,1641,15.00,15.00,1.00,1,0.00,,68.00,554.00,0.00,0.00,0.00,0.00,15.00
2018,12,28,5,12/28/2018 12:00:00 AM,DL,1158,11042,CLE,10397,ATL,1710,1729,19.00,19.00,1.00,1,8.00,1737,1906,6.00,1904,1912,8.00,8.00,0.00,0,0.00,,89.00,554.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,DL,1161,10397,ATL,11267,DAY,1213,1217,4.00,4.00,0.00,0,9.00,1226,1332,5.00,1346,1337,-9.00,0.00,0.00,-1,0.00,,66.00,432.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,DL,1161,11267,DAY,10397,ATL,1425,1421,-4.00,0.00,0.00,-1,10.00,1431,1601,6.00,1614,1607,-7.00,0.00,0.00,-1,0.00,,90.00,432.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,DL,1170,12892,LAX,11066,CMH,2230,2230,0.00,0.00,0.00,0,17.00,2247,523,8.00,548,531,-17.00,0.00,0.00,-2,0.00,,216.00,1995.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,DL,1474,10397,ATL,11042,CLE,1240,1244,4.00,4.00,0.00,0,19.00,1303,1412,8.00,1432,1420,-12.00,0.00,0.00,-1,0.00,,69.00,554.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,DL,1474,11042,CLE,10397,ATL,1511,1508,-3.00,0.00,0.00,-1,7.00,1515,1647,7.00,1710,1654,-16.00,0.00,0.00,-2,0.00,,92.00,554.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,DL,1521,10397,ATL,11267,DAY,810,808,-2.00,0.00,0.00,-1,11.00,819,922,5.00,940,927,-13.00,0.00,0.00,-1,0.00,,63.00,432.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,DL,1521,11267,DAY,10397,ATL,1024,1024,0.00,0.00,0.00,0,10.00,1034,1154,7.00,1202,1201,-1.00,0.00,0.00,-1,0.00,,80.00,432.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,DL,1611,10397,ATL,11066,CMH,1128,1130,2.00,2.00,0.00,0,19.00,1149,1250,5.00,1258,1255,-3.00,0.00,0.00,-1,0.00,,61.00,447.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,DL,1611,11066,CMH,10397,ATL,1342,1343,1.00,1.00,0.00,0,9.00,1352,1512,4.00,1534,1516,-18.00,0.00,0.00,-2,0.00,,80.00,447.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,DL,1646,10397,ATL,11066,CMH,1738,1754,16.00,16.00,1.00,1,15.00,1809,1910,4.00,1911,1914,3.00,3.00,0.00,0,0.00,,61.00,447.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,DL,1646,11066,CMH,10397,ATL,1955,1955,0.00,0.00,0.00,0,10.00,2005,2117,11.00,2145,2128,-17.00,0.00,0.00,-2,0.00,,72.00,447.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,DL,1651,10397,ATL,11042,CLE,1902,1859,-3.00,0.00,0.00,-1,14.00,1913,2025,7.00,2049,2032,-17.00,0.00,0.00,-2,0.00,,72.00,554.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,DL,1695,10397,ATL,11066,CMH,1625,1628,3.00,3.00,0.00,0,12.00,1640,1740,4.00,1759,1744,-15.00,0.00,0.00,-1,0.00,,60.00,447.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,DL,1695,11066,CMH,10397,ATL,1843,1840,-3.00,0.00,0.00,-1,8.00,1848,2002,15.00,2030,2017,-13.00,0.00,0.00,-1,0.00,,74.00,447.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,DL,1897,10397,ATL,11066,CMH,2118,2259,101.00,101.00,1.00,6,15.00,2314,18,4.00,2252,22,90.00,90.00,1.00,6,0.00,,64.00,447.00,1.00,0.00,0.00,0.00,89.00
2018,12,28,5,12/28/2018 12:00:00 AM,DL,1914,10397,ATL,11042,CLE,1005,1011,6.00,6.00,0.00,0,10.00,1021,1133,6.00,1152,1139,-13.00,0.00,0.00,-1,0.00,,72.00,554.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,DL,1914,11042,CLE,10397,ATL,1231,1225,-6.00,0.00,0.00,-1,8.00,1233,1408,5.00,1427,1413,-14.00,0.00,0.00,-1,0.00,,95.00,554.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,DL,2140,10397,ATL,11066,CMH,2225,2239,14.00,14.00,0.00,0,12.00,2251,2351,7.00,2357,2358,1.00,1.00,0.00,0,0.00,,60.00,447.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,DL,2197,11066,CMH,10397,ATL,545,541,-4.00,0.00,0.00,-1,14.00,555,719,14.00,726,733,7.00,7.00,0.00,0,0.00,,84.00,447.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,DL,2261,11267,DAY,10397,ATL,600,556,-4.00,0.00,0.00,-1,15.00,611,734,8.00,744,742,-2.00,0.00,0.00,-1,0.00,,83.00,432.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,DL,2306,10397,ATL,11267,DAY,2158,2154,-4.00,0.00,0.00,-1,15.00,2209,2311,7.00,2335,2318,-17.00,0.00,0.00,-2,0.00,,62.00,432.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,DL,2337,10397,ATL,11267,DAY,1622,1634,12.00,12.00,0.00,0,28.00,1702,1802,5.00,1754,1807,13.00,13.00,0.00,0,0.00,,60.00,432.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,DL,2337,11267,DAY,10397,ATL,1833,1842,9.00,9.00,0.00,0,19.00,1901,2020,7.00,2029,2027,-2.00,0.00,0.00,-1,0.00,,79.00,432.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,DL,2419,11066,CMH,10397,ATL,700,658,-2.00,0.00,0.00,-1,12.00,710,834,10.00,849,844,-5.00,0.00,0.00,-1,0.00,,84.00,447.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,DL,2529,10397,ATL,11042,CLE,2118,2116,-2.00,0.00,0.00,-1,17.00,2133,2246,5.00,2307,2251,-16.00,0.00,0.00,-2,0.00,,73.00,554.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,DL,2530,11042,CLE,10397,ATL,715,711,-4.00,0.00,0.00,-1,10.00,721,900,10.00,924,910,-14.00,0.00,0.00,-1,0.00,,99.00,554.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,DL,2538,11066,CMH,12892,LAX,700,708,8.00,8.00,0.00,0,23.00,731,857,7.00,913,904,-9.00,0.00,0.00,-1,0.00,,266.00,1995.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,DL,2547,11042,CLE,14869,SLC,800,758,-2.00,0.00,0.00,-1,11.00,809,944,16.00,1024,1000,-24.00,0.00,0.00,-2,0.00,,215.00,1565.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,DL,2636,11042,CLE,10397,ATL,600,557,-3.00,0.00,0.00,-1,13.00,610,746,8.00,759,754,-5.00,0.00,0.00,-1,0.00,,96.00,554.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,DL,2639,14869,SLC,11042,CLE,1715,1739,24.00,24.00,1.00,1,11.00,1750,2249,10.00,2243,2259,16.00,16.00,1.00,1,0.00,,179.00,1565.00,15.00,0.00,0.00,0.00,1.00
2018,12,28,5,12/28/2018 12:00:00 AM,DL,2774,10397,ATL,11042,CLE,1624,1622,-2.00,0.00,0.00,-1,14.00,1636,1750,11.00,1816,1801,-15.00,0.00,0.00,-1,0.00,,74.00,554.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,DL,2774,11042,CLE,10397,ATL,1855,1851,-4.00,0.00,0.00,-1,10.00,1901,2035,7.00,2101,2042,-19.00,0.00,0.00,-2,0.00,,94.00,554.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,DL,2783,10397,ATL,11042,CLE,821,816,-5.00,0.00,0.00,-1,9.00,825,935,7.00,1008,942,-26.00,0.00,0.00,-2,0.00,,70.00,554.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,DL,2863,11042,CLE,13487,MSP,1130,1127,-3.00,0.00,0.00,-1,11.00,1138,1210,4.00,1246,1214,-32.00,0.00,0.00,-2,0.00,,92.00,622.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,DL,401,11042,CLE,10397,ATL,1052,1045,-7.00,0.00,0.00,-1,17.00,1102,1236,6.00,1243,1242,-1.00,0.00,0.00,-1,0.00,,94.00,554.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,DL,830,10397,ATL,11066,CMH,1903,1914,11.00,11.00,0.00,0,17.00,1931,2032,4.00,2035,2036,1.00,1.00,0.00,0,0.00,,61.00,447.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,EV,3971,11066,CMH,11618,EWR,1732,,,,,,,,,,1924,,,,,,1.00,C,,463.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,EV,3975,11618,EWR,11267,DAY,1622,1616,-6.00,0.00,0.00,-1,32.00,1648,1826,7.00,1830,1833,3.00,3.00,0.00,0,0.00,,98.00,533.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,EV,3992,11618,EWR,11042,CLE,1959,,,,,,,,,,2147,,,,,,1.00,C,,404.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,EV,3994,11042,CLE,11618,EWR,922,923,1.00,1.00,0.00,0,13.00,936,1045,13.00,1105,1058,-7.00,0.00,0.00,-1,0.00,,69.00,404.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,EV,3999,11042,CLE,13930,ORD,1235,1232,-3.00,0.00,0.00,-1,9.00,1241,1242,3.00,1312,1245,-27.00,0.00,0.00,-2,0.00,,61.00,315.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4000,11042,CLE,11618,EWR,1116,1106,-10.00,0.00,0.00,-1,19.00,1125,1241,7.00,1300,1248,-12.00,0.00,0.00,-1,0.00,,76.00,404.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4001,11042,CLE,12953,LGA,835,825,-10.00,0.00,0.00,-1,11.00,836,951,5.00,1030,956,-34.00,0.00,0.00,-2,0.00,,75.00,419.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4004,11278,DCA,11042,CLE,725,714,-11.00,0.00,0.00,-1,13.00,727,820,13.00,852,833,-19.00,0.00,0.00,-2,0.00,,53.00,310.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4035,11267,DAY,12266,IAH,630,809,99.00,99.00,1.00,6,12.00,821,1010,7.00,835,1017,102.00,102.00,1.00,6,0.00,,169.00,929.00,0.00,0.00,102.00,0.00,0.00
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4037,11042,CLE,11618,EWR,1325,1455,90.00,90.00,1.00,6,11.00,1506,1611,17.00,1512,1628,76.00,76.00,1.00,5,0.00,,65.00,404.00,0.00,0.00,76.00,0.00,0.00
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4049,11042,CLE,11278,DCA,1235,1230,-5.00,0.00,0.00,-1,10.00,1240,1336,6.00,1400,1342,-18.00,0.00,0.00,-2,0.00,,56.00,310.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4051,11042,CLE,10721,BOS,1740,1731,-9.00,0.00,0.00,-1,18.00,1749,1921,6.00,1931,1927,-4.00,0.00,0.00,-1,0.00,,92.00,563.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4068,11618,EWR,10874,CAK,1559,1657,58.00,58.00,1.00,3,26.00,1723,1834,16.00,1743,1850,67.00,67.00,1.00,4,0.00,,71.00,382.00,3.00,0.00,9.00,0.00,55.00
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4070,11618,EWR,11042,CLE,1100,1139,39.00,39.00,1.00,2,21.00,1200,1313,7.00,1248,1320,32.00,32.00,1.00,2,0.00,,73.00,404.00,0.00,0.00,0.00,0.00,32.00
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4071,13930,ORD,11042,CLE,1545,2101,316.00,316.00,1.00,12,36.00,2137,2325,10.00,1808,2335,327.00,327.00,1.00,12,0.00,,48.00,315.00,11.00,207.00,11.00,0.00,98.00
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4072,12953,LGA,11042,CLE,1515,1507,-8.00,0.00,0.00,-1,17.00,1524,1641,4.00,1708,1645,-23.00,0.00,0.00,-2,0.00,,77.00,419.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4079,11042,CLE,10721,BOS,720,710,-10.00,0.00,0.00,-1,12.00,722,836,7.00,911,843,-28.00,0.00,0.00,-2,0.00,,74.00,563.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4090,12266,IAH,10874,CAK,1830,1826,-4.00,0.00,0.00,-1,20.00,1846,2149,9.00,2226,2158,-28.00,0.00,0.00,-2,0.00,,123.00,1085.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4092,10874,CAK,11618,EWR,600,553,-7.00,0.00,0.00,-1,13.00,606,700,15.00,746,715,-31.00,0.00,0.00,-2,0.00,,54.00,382.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4098,12266,IAH,11267,DAY,1830,1830,0.00,0.00,0.00,0,18.00,1848,2139,5.00,2207,2144,-23.00,0.00,0.00,-2,0.00,,111.00,929.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4099,11618,EWR,11066,CMH,1409,1403,-6.00,0.00,0.00,-1,30.00,1433,1556,15.00,1607,1611,4.00,4.00,0.00,0,0.00,,83.00,463.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4106,11042,CLE,12953,LGA,1630,1626,-4.00,0.00,0.00,-1,43.00,1709,1822,7.00,1812,1829,17.00,17.00,1.00,1,0.00,,73.00,419.00,0.00,0.00,17.00,0.00,0.00
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4110,13930,ORD,11042,CLE,930,923,-7.00,0.00,0.00,-1,23.00,946,1135,6.00,1154,1141,-13.00,0.00,0.00,-1,0.00,,49.00,315.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4115,10874,CAK,13930,ORD,1814,1926,72.00,72.00,1.00,4,8.00,1934,1940,56.00,1847,2036,109.00,109.00,1.00,7,0.00,,66.00,343.00,42.00,0.00,37.00,0.00,30.00
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4117,11618,EWR,10874,CAK,2059,2101,2.00,2.00,0.00,0,17.00,2118,2227,17.00,2243,2244,1.00,1.00,0.00,0,0.00,,69.00,382.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4118,10874,CAK,11618,EWR,1845,2139,174.00,174.00,1.00,11,24.00,2203,2305,9.00,2031,2314,163.00,163.00,1.00,10,0.00,,62.00,382.00,0.00,0.00,138.00,0.00,25.00
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4135,11066,CMH,13930,ORD,1644,1634,-10.00,0.00,0.00,-1,21.00,1655,1652,9.00,1710,1701,-9.00,0.00,0.00,-1,0.00,,57.00,296.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4156,11278,DCA,11042,CLE,1100,1050,-10.00,0.00,0.00,-1,10.00,1100,1153,6.00,1229,1159,-30.00,0.00,0.00,-2,0.00,,53.00,310.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4159,10721,BOS,11042,CLE,2005,2001,-4.00,0.00,0.00,-1,20.00,2021,2205,7.00,2215,2212,-3.00,0.00,0.00,-1,0.00,,104.00,563.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4177,11278,DCA,11042,CLE,1430,1426,-4.00,0.00,0.00,-1,12.00,1438,1532,7.00,1559,1539,-20.00,0.00,0.00,-2,0.00,,54.00,310.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4188,10874,CAK,12266,IAH,635,655,20.00,20.00,1.00,1,,,,,855,,,,,,1.00,C,,1085.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4235,12953,LGA,11042,CLE,1845,1850,5.00,5.00,0.00,0,23.00,1913,2031,7.00,2038,2038,0.00,0.00,0.00,0,0.00,,78.00,419.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4267,11042,CLE,10721,BOS,1320,1357,37.00,37.00,1.00,2,15.00,1412,1538,6.00,1511,1544,33.00,33.00,1.00,2,0.00,,86.00,563.00,1.00,0.00,0.00,0.00,32.00
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4278,11618,EWR,11042,CLE,615,629,14.00,14.00,0.00,0,16.00,645,750,5.00,800,755,-5.00,0.00,0.00,-1,0.00,,65.00,404.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4281,11042,CLE,11278,DCA,832,826,-6.00,0.00,0.00,-1,17.00,843,935,5.00,958,940,-18.00,0.00,0.00,-2,0.00,,52.00,310.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4293,11267,DAY,11618,EWR,1900,1859,-1.00,0.00,0.00,-1,45.00,1944,2107,10.00,2055,2117,22.00,22.00,1.00,1,0.00,,83.00,533.00,0.00,0.00,22.00,0.00,0.00
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4299,11042,CLE,12264,IAD,600,558,-2.00,0.00,0.00,-1,15.00,613,703,9.00,724,712,-12.00,0.00,0.00,-1,0.00,,50.00,288.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4302,11042,CLE,11278,DCA,1840,9,329.00,329.00,1.00,12,11.00,20,112,3.00,2006,115,309.00,309.00,1.00,12,0.00,,52.00,310.00,0.00,0.00,309.00,0.00,0.00
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4308,11042,CLE,12953,LGA,1300,1249,-11.00,0.00,0.00,-1,16.00,1305,1411,7.00,1442,1418,-24.00,0.00,0.00,-2,0.00,,66.00,419.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4313,12953,LGA,11042,CLE,1100,1100,0.00,0.00,0.00,0,15.00,1115,1229,3.00,1253,1232,-21.00,0.00,0.00,-2,0.00,,74.00,419.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4314,12264,IAD,11042,CLE,2230,2223,-7.00,0.00,0.00,-1,28.00,2251,2341,5.00,2350,2346,-4.00,0.00,0.00,-1,0.00,,50.00,288.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4327,11618,EWR,11267,DAY,850,849,-1.00,0.00,0.00,-1,29.00,918,1053,5.00,1102,1058,-4.00,0.00,0.00,-1,0.00,,95.00,533.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4336,10721,BOS,11042,CLE,950,943,-7.00,0.00,0.00,-1,16.00,959,1142,6.00,1205,1148,-17.00,0.00,0.00,-2,0.00,,103.00,563.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4337,11042,CLE,12266,IAH,1825,1820,-5.00,0.00,0.00,-1,16.00,1836,2042,6.00,2050,2048,-2.00,0.00,0.00,-1,0.00,,186.00,1091.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4357,11267,DAY,11618,EWR,1135,1125,-10.00,0.00,0.00,-1,39.00,1204,1323,8.00,1328,1331,3.00,3.00,0.00,0,0.00,,79.00,533.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4373,10721,BOS,11042,CLE,1543,1610,27.00,27.00,1.00,1,16.00,1626,1815,5.00,1755,1820,25.00,25.00,1.00,1,0.00,,109.00,563.00,0.00,0.00,0.00,0.00,25.00
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4386,13930,ORD,10874,CAK,1540,1540,0.00,0.00,0.00,0,52.00,1632,1825,9.00,1809,1834,25.00,25.00,1.00,1,0.00,,53.00,343.00,0.00,0.00,25.00,0.00,0.00
2018,12,28,5,12/28/2018 12:00:00 AM,EV,4428,13930,ORD,11066,CMH,1440,1728,168.00,168.00,1.00,11,25.00,1753,1944,6.00,1702,1950,168.00,168.00,1.00,11,0.00,,51.00,296.00,0.00,0.00,168.00,0.00,0.00
2018,12,28,5,12/28/2018 12:00:00 AM,F9,1113,15304,TPA,11042,CLE,1329,1625,176.00,176.00,1.00,11,12.00,1637,1832,14.00,1603,1846,163.00,163.00,1.00,10,0.00,,115.00,927.00,0.00,0.00,0.00,0.00,163.00
2018,12,28,5,12/28/2018 12:00:00 AM,F9,1116,12889,LAS,11042,CLE,2159,2202,3.00,3.00,0.00,0,16.00,2218,442,10.00,504,452,-12.00,0.00,0.00,-1,0.00,,204.00,1824.00,,,,,
2018,12,28,5,12/28/2018 12:00:00 AM,F9,1392,14635,RSW,11042,CLE,2117,2137,20.00,20.00,1.00,1,12.00,2149,2356,12.00,2359,8,9.00,9.00,0.00,0,0.00,,127.00,1025.00,,,,,
