"YEAR","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","OP_UNIQUE_CARRIER","OP_CARRIER_FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN","DEST_AIRPORT_ID","DEST","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","CANCELLED","CANCELLATION_CODE","AIR_TIME","DISTANCE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY","FlightDate","DepartureHour"
2022,12,24,6,"12/24/2022 12:00:00 AM","YX",4561,11066,"CMH",12953,"LGA",802,759,-3,0,0,-1,31,830,951,5,950,956,6,6,0,0,0,"",81,479,NA,NA,NA,NA,NA,2022-12-24,8
2022,12,24,6,"12/24/2022 12:00:00 AM","YX",4595,11066,"CMH",10721,"BOS",900,925,25,25,1,1,52,1017,1142,6,1057,1148,51,51,1,3,0,"",85,640,0,25,26,0,0,2022-12-24,9
2022,12,24,6,"12/24/2022 12:00:00 AM","YX",4623,11066,"CMH",11278,"DCA",1224,1352,88,88,1,5,15,1407,1454,8,1349,1502,73,73,1,4,0,"",47,323,0,25,0,0,48,2022-12-24,12
2022,12,24,6,"12/24/2022 12:00:00 AM","YX",4707,11066,"CMH",12953,"LGA",1236,1230,-6,0,0,-1,42,1312,1426,8,1422,1434,12,12,0,0,0,"",74,479,NA,NA,NA,NA,NA,2022-12-24,12
2022,12,24,6,"12/24/2022 12:00:00 AM","YX",4808,11066,"CMH",12478,"JFK",938,1116,98,98,1,6,33,1149,1306,11,1130,1317,107,107,1,7,0,"",77,483,0,98,9,0,0,2022-12-24,9
2022,12,24,6,"12/24/2022 12:00:00 AM","YX",5604,11066,"CMH",11433,"DTW",1800,1825,25,25,1,1,11,1836,1918,7,1910,1925,15,15,1,1,0,"",42,155,0,15,0,0,0,2022-12-24,18
2022,12,24,6,"12/24/2022 12:00:00 AM","YX",5649,11066,"CMH",10721,"BOS",1510,1552,42,42,1,2,47,1639,1801,24,1708,1825,77,77,1,5,0,"",82,640,0,42,35,0,0,2022-12-24,15
2022,12,24,6,"12/24/2022 12:00:00 AM","YX",5679,11066,"CMH",12478,"JFK",1525,NA,NA,NA,NA,NA,NA,NA,NA,NA,1727,NA,NA,NA,NA,NA,1,"B",NA,483,NA,NA,NA,NA,NA,2022-12-24,15
2022,12,24,6,"12/24/2022 12:00:00 AM","YX",5760,11066,"CMH",12953,"LGA",820,815,-5,0,0,-1,32,847,1004,12,1008,1016,8,8,0,0,0,"",77,479,NA,NA,NA,NA,NA,2022-12-24,8
2022,12,24,6,"12/24/2022 12:00:00 AM","ZW",3722,11066,"CMH",13930,"ORD",1420,NA,NA,NA,NA,NA,NA,NA,NA,NA,1450,NA,NA,NA,NA,NA,1,"B",NA,296,NA,NA,NA,NA,NA,2022-12-24,14
2022,12,25,7,"12/25/2022 12:00:00 AM","AA",1165,11066,"CMH",14100,"PHL",805,804,-1,0,0,-1,11,815,915,10,944,925,-19,0,0,-2,0,"",60,406,NA,NA,NA,NA,NA,2022-12-25,8
2022,12,25,7,"12/25/2022 12:00:00 AM","AA",1279,11066,"CMH",11298,"DFW",930,930,0,0,0,0,15,945,1047,12,1124,1059,-25,0,0,-2,0,"",122,926,NA,NA,NA,NA,NA,2022-12-25,9
2022,12,25,7,"12/25/2022 12:00:00 AM","AA",1314,11066,"CMH",11057,"CLT",1734,1727,-7,0,0,-1,10,1737,1830,21,1859,1851,-8,0,0,-1,0,"",53,347,NA,NA,NA,NA,NA,2022-12-25,17
2022,12,25,7,"12/25/2022 12:00:00 AM","AA",1423,11066,"CMH",11057,"CLT",742,742,0,0,0,0,35,817,909,8,920,917,-3,0,0,-1,0,"",52,347,NA,NA,NA,NA,NA,2022-12-25,7
2022,12,25,7,"12/25/2022 12:00:00 AM","AA",1443,11066,"CMH",11298,"DFW",1500,1646,106,106,1,7,14,1700,1805,15,1654,1820,86,86,1,5,0,"",125,926,9,0,0,0,77,2022-12-25,15
2022,12,25,7,"12/25/2022 12:00:00 AM","AA",1958,11066,"CMH",14107,"PHX",741,747,6,6,0,0,15,802,946,25,1020,1011,-9,0,0,-1,0,"",224,1670,NA,NA,NA,NA,NA,2022-12-25,7
2022,12,25,7,"12/25/2022 12:00:00 AM","AA",2108,11066,"CMH",11278,"DCA",1819,2152,213,213,1,12,19,2211,2258,6,1934,2304,210,210,1,12,0,"",47,323,12,0,0,0,198,2022-12-25,18
2022,12,25,7,"12/25/2022 12:00:00 AM","AA",2337,11066,"CMH",11298,"DFW",1356,1550,114,114,1,7,10,1600,1701,9,1549,1710,81,81,1,5,0,"",121,926,19,0,0,0,62,2022-12-25,13
2022,12,25,7,"12/25/2022 12:00:00 AM","AS",992,11066,"CMH",14747,"SEA",1805,NA,NA,NA,NA,NA,NA,NA,NA,NA,2033,NA,NA,NA,NA,NA,1,"A",NA,2016,NA,NA,NA,NA,NA,2022-12-25,18
2022,12,25,7,"12/25/2022 12:00:00 AM","C5",4295,11066,"CMH",12264,"IAD",1031,1030,-1,0,0,-1,33,1103,1154,6,1150,1200,10,10,0,0,0,"",51,299,NA,NA,NA,NA,NA,2022-12-25,10
2022,12,25,7,"12/25/2022 12:00:00 AM","DL",1386,11066,"CMH",10397,"ATL",556,605,9,9,0,0,19,624,732,7,735,739,4,4,0,0,0,"",68,447,NA,NA,NA,NA,NA,2022-12-25,5
2022,12,25,7,"12/25/2022 12:00:00 AM","DL",1457,11066,"CMH",11433,"DTW",600,NA,NA,NA,NA,NA,NA,NA,NA,NA,705,NA,NA,NA,NA,NA,1,"A",NA,155,NA,NA,NA,NA,NA,2022-12-25,6
2022,12,25,7,"12/25/2022 12:00:00 AM","DL",2179,11066,"CMH",10397,"ATL",1740,1733,-7,0,0,-1,11,1744,1847,7,1927,1854,-33,0,0,-2,0,"",63,447,NA,NA,NA,NA,NA,2022-12-25,17
2022,12,25,7,"12/25/2022 12:00:00 AM","DL",2336,11066,"CMH",10397,"ATL",1235,NA,NA,NA,NA,NA,NA,NA,NA,NA,1419,NA,NA,NA,NA,NA,1,"A",NA,447,NA,NA,NA,NA,NA,2022-12-25,12
2022,12,25,7,"12/25/2022 12:00:00 AM","DL",2617,11066,"CMH",10397,"ATL",659,716,17,17,1,1,26,742,850,4,844,854,10,10,0,0,0,"",68,447,NA,NA,NA,NA,NA,2022-12-25,6
2022,12,25,7,"12/25/2022 12:00:00 AM","F9",1055,11066,"CMH",13204,"MCO",1910,2055,105,105,1,7,11,2106,2257,43,2136,2340,124,124,1,8,0,"",111,802,55,0,19,0,50,2022-12-25,19
2022,12,25,7,"12/25/2022 12:00:00 AM","F9",767,11066,"CMH",11292,"DEN",2232,2315,43,43,1,2,NA,NA,NA,NA,2358,NA,NA,NA,NA,NA,1,"A",NA,1154,NA,NA,NA,NA,NA,2022-12-25,22
2022,12,25,7,"12/25/2022 12:00:00 AM","G7",4403,11066,"CMH",13930,"ORD",920,925,5,5,0,0,30,955,946,25,950,1011,21,21,1,1,0,"",51,296,0,0,21,0,0,2022-12-25,9
2022,12,25,7,"12/25/2022 12:00:00 AM","MQ",3670,11066,"CMH",13303,"MIA",627,638,11,11,0,0,12,650,908,7,915,915,0,0,0,0,0,"",138,990,NA,NA,NA,NA,NA,2022-12-25,6
2022,12,25,7,"12/25/2022 12:00:00 AM","MQ",4035,11066,"CMH",11278,"DCA",734,730,-4,0,0,-1,14,744,832,14,859,846,-13,0,0,-1,0,"",48,323,NA,NA,NA,NA,NA,2022-12-25,7
2022,12,25,7,"12/25/2022 12:00:00 AM","MQ",4056,11066,"CMH",13930,"ORD",1141,1144,3,3,0,0,8,1152,1144,10,1205,1154,-11,0,0,-1,0,"",52,296,NA,NA,NA,NA,NA,2022-12-25,11
2022,12,25,7,"12/25/2022 12:00:00 AM","NK",1217,11066,"CMH",13204,"MCO",600,NA,NA,NA,NA,NA,NA,NA,NA,NA,820,NA,NA,NA,NA,NA,1,"B",NA,802,NA,NA,NA,NA,NA,2022-12-25,6
2022,12,25,7,"12/25/2022 12:00:00 AM","NK",205,11066,"CMH",12889,"LAS",1530,NA,NA,NA,NA,NA,NA,NA,NA,NA,1708,NA,NA,NA,NA,NA,1,"B",NA,1771,NA,NA,NA,NA,NA,2022-12-25,15
2022,12,25,7,"12/25/2022 12:00:00 AM","NK",321,11066,"CMH",13204,"MCO",1205,NA,NA,NA,NA,NA,NA,NA,NA,NA,1427,NA,NA,NA,NA,NA,1,"B",NA,802,NA,NA,NA,NA,NA,2022-12-25,12
2022,12,25,7,"12/25/2022 12:00:00 AM","NK",445,11066,"CMH",11697,"FLL",810,NA,NA,NA,NA,NA,NA,NA,NA,NA,1053,NA,NA,NA,NA,NA,1,"B",NA,973,NA,NA,NA,NA,NA,2022-12-25,8
2022,12,25,7,"12/25/2022 12:00:00 AM","NK",889,11066,"CMH",12892,"LAX",1820,NA,NA,NA,NA,NA,NA,NA,NA,NA,2047,NA,NA,NA,NA,NA,1,"B",NA,1995,NA,NA,NA,NA,NA,2022-12-25,18
2022,12,25,7,"12/25/2022 12:00:00 AM","OH",5199,11066,"CMH",11057,"CLT",1550,1546,-4,0,0,-1,12,1558,1655,17,1725,1712,-13,0,0,-1,0,"",57,347,NA,NA,NA,NA,NA,2022-12-25,15
2022,12,25,7,"12/25/2022 12:00:00 AM","OH",5319,11066,"CMH",14100,"PHL",1115,1103,-12,0,0,-1,10,1113,1214,4,1244,1218,-26,0,0,-2,0,"",61,406,NA,NA,NA,NA,NA,2022-12-25,11
2022,12,25,7,"12/25/2022 12:00:00 AM","OH",5415,11066,"CMH",11278,"DCA",1228,1220,-8,0,0,-1,8,1228,1317,6,1349,1323,-26,0,0,-2,0,"",49,323,NA,NA,NA,NA,NA,2022-12-25,12
2022,12,25,7,"12/25/2022 12:00:00 AM","OH",5622,11066,"CMH",11057,"CLT",1338,1333,-5,0,0,-1,18,1351,1449,11,1513,1500,-13,0,0,-1,0,"",58,347,NA,NA,NA,NA,NA,2022-12-25,13
2022,12,25,7,"12/25/2022 12:00:00 AM","OH",5643,11066,"CMH",11057,"CLT",1105,1108,3,3,0,0,20,1128,1224,10,1240,1234,-6,0,0,-1,0,"",56,347,NA,NA,NA,NA,NA,2022-12-25,11
2022,12,25,7,"12/25/2022 12:00:00 AM","OO",3585,11066,"CMH",13487,"MSP",700,659,-1,0,0,-1,9,708,750,7,808,757,-11,0,0,-1,0,"",102,626,NA,NA,NA,NA,NA,2022-12-25,7
2022,12,25,7,"12/25/2022 12:00:00 AM","OO",3903,11066,"CMH",13487,"MSP",1619,1617,-2,0,0,-1,9,1626,1710,18,1725,1728,3,3,0,0,0,"",104,626,NA,NA,NA,NA,NA,2022-12-25,16
2022,12,25,7,"12/25/2022 12:00:00 AM","OO",4084,11066,"CMH",11433,"DTW",1035,1244,129,129,1,8,8,1252,1329,8,1137,1337,120,120,1,8,0,"",37,155,0,120,0,0,0,2022-12-25,10
2022,12,25,7,"12/25/2022 12:00:00 AM","UA",1102,11066,"CMH",14771,"SFO",708,1205,297,297,1,12,39,1244,1417,4,933,1421,288,288,1,12,0,"",273,2120,288,0,0,0,0,2022-12-25,7
2022,12,25,7,"12/25/2022 12:00:00 AM","UA",1535,11066,"CMH",13930,"ORD",1802,2253,291,291,1,12,56,2349,2340,9,1840,2349,309,309,1,12,0,"",51,296,0,260,18,0,31,2022-12-25,18
2022,12,25,7,"12/25/2022 12:00:00 AM","UA",2205,11066,"CMH",12266,"IAH",635,NA,NA,NA,NA,NA,NA,NA,NA,NA,835,NA,NA,NA,NA,NA,1,"A",NA,986,NA,NA,NA,NA,NA,2022-12-25,6
2022,12,25,7,"12/25/2022 12:00:00 AM","UA",439,11066,"CMH",13930,"ORD",1112,NA,NA,NA,NA,NA,NA,NA,NA,NA,1138,NA,NA,NA,NA,NA,1,"A",NA,296,NA,NA,NA,NA,NA,2022-12-25,11
2022,12,25,7,"12/25/2022 12:00:00 AM","UA",649,11066,"CMH",11292,"DEN",1523,1727,124,124,1,8,15,1742,1831,6,1639,1837,118,118,1,7,0,"",169,1154,88,0,0,0,30,2022-12-25,15
2022,12,25,7,"12/25/2022 12:00:00 AM","UA",736,11066,"CMH",12266,"IAH",1655,1954,179,179,1,11,NA,NA,NA,NA,1851,NA,NA,NA,NA,NA,1,"A",NA,986,NA,NA,NA,NA,NA,2022-12-25,16
2022,12,25,7,"12/25/2022 12:00:00 AM","UA",738,11066,"CMH",11292,"DEN",800,1303,303,303,1,12,21,1324,1415,8,921,1423,302,302,1,12,0,"",171,1154,302,0,0,0,0,2022-12-25,8
2022,12,25,7,"12/25/2022 12:00:00 AM","WN",1070,11066,"CMH",10693,"BNA",1715,1953,158,158,1,10,8,2001,1953,25,1740,2018,158,158,1,10,0,"",52,337,108,0,0,0,50,2022-12-25,17
2022,12,25,7,"12/25/2022 12:00:00 AM","WN",1089,11066,"CMH",12889,"LAS",1010,1020,10,10,0,0,10,1030,1113,23,1155,1136,-19,0,0,-2,0,"",223,1771,NA,NA,NA,NA,NA,2022-12-25,10
2022,12,25,7,"12/25/2022 12:00:00 AM","WN",137,11066,"CMH",10693,"BNA",645,NA,NA,NA,NA,NA,NA,NA,NA,NA,720,NA,NA,NA,NA,NA,1,"A",NA,337,NA,NA,NA,NA,NA,2022-12-25,6
2022,12,25,7,"12/25/2022 12:00:00 AM","WN",1414,11066,"CMH",10821,"BWI",555,NA,NA,NA,NA,NA,NA,NA,NA,NA,720,NA,NA,NA,NA,NA,1,"A",NA,337,NA,NA,NA,NA,NA,2022-12-25,5
2022,12,25,7,"12/25/2022 12:00:00 AM","WN",1572,11066,"CMH",10821,"BWI",1705,NA,NA,NA,NA,NA,NA,NA,NA,NA,1825,NA,NA,NA,NA,NA,1,"A",NA,337,NA,NA,NA,NA,NA,2022-12-25,17
2022,12,25,7,"12/25/2022 12:00:00 AM","WN",1593,11066,"CMH",11292,"DEN",1925,NA,NA,NA,NA,NA,NA,NA,NA,NA,2040,NA,NA,NA,NA,NA,1,"A",NA,1154,NA,NA,NA,NA,NA,2022-12-25,19
2022,12,25,7,"12/25/2022 12:00:00 AM","WN",1686,11066,"CMH",13232,"MDW",2100,2243,103,103,1,6,7,2250,2241,13,2115,2254,99,99,1,6,0,"",51,283,10,0,0,0,89,2022-12-25,21
2022,12,25,7,"12/25/2022 12:00:00 AM","WN",1697,11066,"CMH",13232,"MDW",1930,NA,NA,NA,NA,NA,NA,NA,NA,NA,1940,NA,NA,NA,NA,NA,1,"A",NA,283,NA,NA,NA,NA,NA,2022-12-25,19
2022,12,25,7,"12/25/2022 12:00:00 AM","WN",1837,11066,"CMH",11259,"DAL",955,1000,5,5,0,0,11,1011,1109,20,1140,1129,-11,0,0,-1,0,"",118,919,NA,NA,NA,NA,NA,2022-12-25,9
2022,12,25,7,"12/25/2022 12:00:00 AM","WN",1889,11066,"CMH",15016,"STL",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,2045,NA,NA,NA,NA,NA,1,"A",NA,409,NA,NA,NA,NA,NA,2022-12-25,20
2022,12,25,7,"12/25/2022 12:00:00 AM","WN",2135,11066,"CMH",10423,"AUS",1110,1132,22,22,1,1,12,1144,1304,11,1310,1315,5,5,0,0,0,"",140,1073,NA,NA,NA,NA,NA,2022-12-25,11
2022,12,25,7,"12/25/2022 12:00:00 AM","WN",2252,11066,"CMH",14635,"RSW",715,NA,NA,NA,NA,NA,NA,NA,NA,NA,955,NA,NA,NA,NA,NA,1,"A",NA,930,NA,NA,NA,NA,NA,2022-12-25,7
2022,12,25,7,"12/25/2022 12:00:00 AM","WN",2530,11066,"CMH",10821,"BWI",1300,1521,141,141,1,9,7,1528,1623,5,1415,1628,133,133,1,8,0,"",55,337,12,0,0,0,121,2022-12-25,13
2022,12,25,7,"12/25/2022 12:00:00 AM","WN",2763,11066,"CMH",14107,"PHX",1220,NA,NA,NA,NA,NA,NA,NA,NA,NA,1445,NA,NA,NA,NA,NA,1,"A",NA,1670,NA,NA,NA,NA,NA,2022-12-25,12
2022,12,25,7,"12/25/2022 12:00:00 AM","WN",3180,11066,"CMH",10397,"ATL",1920,NA,NA,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,NA,NA,NA,1,"A",NA,447,NA,NA,NA,NA,NA,2022-12-25,19
2022,12,25,7,"12/25/2022 12:00:00 AM","WN",3318,11066,"CMH",11292,"DEN",605,NA,NA,NA,NA,NA,NA,NA,NA,NA,735,NA,NA,NA,NA,NA,1,"A",NA,1154,NA,NA,NA,NA,NA,2022-12-25,6
2022,12,25,7,"12/25/2022 12:00:00 AM","WN",3349,11066,"CMH",14635,"RSW",2115,NA,NA,NA,NA,NA,NA,NA,NA,NA,2340,NA,NA,NA,NA,NA,1,"A",NA,930,NA,NA,NA,NA,NA,2022-12-25,21
2022,12,25,7,"12/25/2022 12:00:00 AM","WN",3410,11066,"CMH",13232,"MDW",1150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1205,NA,NA,NA,NA,NA,1,"A",NA,283,NA,NA,NA,NA,NA,2022-12-25,11
2022,12,25,7,"12/25/2022 12:00:00 AM","WN",3473,11066,"CMH",10397,"ATL",610,758,108,108,1,7,10,808,913,5,755,918,83,83,1,5,0,"",65,447,83,0,0,0,0,2022-12-25,6
2022,12,25,7,"12/25/2022 12:00:00 AM","WN",36,11066,"CMH",12191,"HOU",1225,NA,NA,NA,NA,NA,NA,NA,NA,NA,1420,NA,NA,NA,NA,NA,1,"A",NA,1000,NA,NA,NA,NA,NA,2022-12-25,12
2022,12,25,7,"12/25/2022 12:00:00 AM","WN",3601,11066,"CMH",13204,"MCO",1050,1152,62,62,1,4,7,1159,1355,5,1300,1400,60,60,1,4,0,"",116,802,30,0,0,0,30,2022-12-25,10
2022,12,25,7,"12/25/2022 12:00:00 AM","WN",3632,11066,"CMH",13232,"MDW",1620,NA,NA,NA,NA,NA,NA,NA,NA,NA,1635,NA,NA,NA,NA,NA,1,"A",NA,283,NA,NA,NA,NA,NA,2022-12-25,16
2022,12,25,7,"12/25/2022 12:00:00 AM","WN",3801,11066,"CMH",15016,"STL",855,NA,NA,NA,NA,NA,NA,NA,NA,NA,920,NA,NA,NA,NA,NA,1,"A",NA,409,NA,NA,NA,NA,NA,2022-12-25,8
2022,12,25,7,"12/25/2022 12:00:00 AM","WN",425,11066,"CMH",11278,"DCA",1345,1821,276,276,1,12,10,1831,1921,4,1500,1925,265,265,1,12,0,"",50,323,218,0,0,0,47,2022-12-25,13
2022,12,25,7,"12/25/2022 12:00:00 AM","WN",4812,11066,"CMH",15304,"TPA",600,622,22,22,1,1,8,630,829,5,820,834,14,14,0,0,0,"",119,829,NA,NA,NA,NA,NA,2022-12-25,6
2022,12,25,7,"12/25/2022 12:00:00 AM","WN",560,11066,"CMH",13204,"MCO",1920,NA,NA,NA,NA,NA,NA,NA,NA,NA,2130,NA,NA,NA,NA,NA,1,"A",NA,802,NA,NA,NA,NA,NA,2022-12-25,19
2022,12,25,7,"12/25/2022 12:00:00 AM","WN",644,11066,"CMH",11697,"FLL",700,NA,NA,NA,NA,NA,NA,NA,NA,NA,940,NA,NA,NA,NA,NA,1,"A",NA,973,NA,NA,NA,NA,NA,2022-12-25,7
2022,12,25,7,"12/25/2022 12:00:00 AM","WN",669,11066,"CMH",15304,"TPA",2040,NA,NA,NA,NA,NA,NA,NA,NA,NA,2250,NA,NA,NA,NA,NA,1,"A",NA,829,NA,NA,NA,NA,NA,2022-12-25,20
2022,12,25,7,"12/25/2022 12:00:00 AM","WN",884,11066,"CMH",13204,"MCO",545,NA,NA,NA,NA,NA,NA,NA,NA,NA,810,NA,NA,NA,NA,NA,1,"A",NA,802,NA,NA,NA,NA,NA,2022-12-25,5
2022,12,25,7,"12/25/2022 12:00:00 AM","YV",6031,11066,"CMH",12264,"IAD",1454,1534,40,40,1,2,11,1545,1633,7,1615,1640,25,25,1,1,0,"",48,299,0,0,0,0,25,2022-12-25,14
2022,12,25,7,"12/25/2022 12:00:00 AM","YX",3405,11066,"CMH",12264,"IAD",1920,NA,NA,NA,NA,NA,NA,NA,NA,NA,2040,NA,NA,NA,NA,NA,1,"A",NA,299,NA,NA,NA,NA,NA,2022-12-25,19
2022,12,25,7,"12/25/2022 12:00:00 AM","YX",3423,11066,"CMH",11618,"EWR",827,836,9,9,0,0,17,853,1005,10,1025,1015,-10,0,0,-1,0,"",72,463,NA,NA,NA,NA,NA,2022-12-25,8
2022,12,25,7,"12/25/2022 12:00:00 AM","YX",3428,11066,"CMH",11618,"EWR",700,NA,NA,NA,NA,NA,NA,NA,NA,NA,858,NA,NA,NA,NA,NA,1,"C",NA,463,NA,NA,NA,NA,NA,2022-12-25,7
2022,12,25,7,"12/25/2022 12:00:00 AM","YX",3564,11066,"CMH",11618,"EWR",1059,1134,35,35,1,2,12,1146,1258,57,1303,1355,52,52,1,3,0,"",72,463,35,0,17,0,0,2022-12-25,10
2022,12,25,7,"12/25/2022 12:00:00 AM","YX",3600,11066,"CMH",11618,"EWR",1637,2031,234,234,1,12,NA,NA,NA,NA,1829,NA,NA,NA,NA,NA,1,"A",NA,463,NA,NA,NA,NA,NA,2022-12-25,16
2022,12,25,7,"12/25/2022 12:00:00 AM","YX",3667,11066,"CMH",11618,"EWR",1300,1259,-1,0,0,-1,17,1316,1430,7,1503,1437,-26,0,0,-2,0,"",74,463,NA,NA,NA,NA,NA,2022-12-25,13
2022,12,25,7,"12/25/2022 12:00:00 AM","YX",4433,11066,"CMH",12953,"LGA",1614,1613,-1,0,0,-1,16,1629,1747,12,1800,1759,-1,0,0,-1,0,"",78,479,NA,NA,NA,NA,NA,2022-12-25,16
2022,12,25,7,"12/25/2022 12:00:00 AM","YX",4595,11066,"CMH",10721,"BOS",837,833,-4,0,0,-1,17,850,1017,10,1034,1027,-7,0,0,-1,0,"",87,640,NA,NA,NA,NA,NA,2022-12-25,8
2022,12,25,7,"12/25/2022 12:00:00 AM","YX",4694,11066,"CMH",13930,"ORD",822,830,8,8,0,0,9,839,831,9,850,840,-10,0,0,-1,0,"",52,296,NA,NA,NA,NA,NA,2022-12-25,8
2022,12,25,7,"12/25/2022 12:00:00 AM","YX",4707,11066,"CMH",12953,"LGA",1146,1145,-1,0,0,-1,10,1155,1311,5,1332,1316,-16,0,0,-2,0,"",76,479,NA,NA,NA,NA,NA,2022-12-25,11
2022,12,25,7,"12/25/2022 12:00:00 AM","YX",4757,11066,"CMH",10721,"BOS",1815,1815,0,0,0,0,14,1829,1954,6,2007,2000,-7,0,0,-1,0,"",85,640,NA,NA,NA,NA,NA,2022-12-25,18
2022,12,25,7,"12/25/2022 12:00:00 AM","YX",4808,11066,"CMH",12478,"JFK",938,934,-4,0,0,-1,13,947,1105,9,1130,1114,-16,0,0,-2,0,"",78,483,NA,NA,NA,NA,NA,2022-12-25,9
2022,12,25,7,"12/25/2022 12:00:00 AM","YX",5604,11066,"CMH",11433,"DTW",1800,1818,18,18,1,1,12,1830,1906,8,1910,1914,4,4,0,0,0,"",36,155,NA,NA,NA,NA,NA,2022-12-25,18
2022,12,25,7,"12/25/2022 12:00:00 AM","YX",5649,11066,"CMH",10721,"BOS",1100,1058,-2,0,0,-1,10,1108,1234,10,1301,1244,-17,0,0,-2,0,"",86,640,NA,NA,NA,NA,NA,2022-12-25,11
2022,12,25,7,"12/25/2022 12:00:00 AM","YX",5679,11066,"CMH",12478,"JFK",1525,1628,63,63,1,4,14,1642,1806,15,1727,1821,54,54,1,3,0,"",84,483,0,0,54,0,0,2022-12-25,15
2022,12,25,7,"12/25/2022 12:00:00 AM","YX",5760,11066,"CMH",12953,"LGA",1130,1149,19,19,1,1,9,1158,1315,9,1316,1324,8,8,0,0,0,"",77,479,NA,NA,NA,NA,NA,2022-12-25,11
2022,12,25,7,"12/25/2022 12:00:00 AM","ZW",3722,11066,"CMH",13930,"ORD",1420,1828,248,248,1,12,12,1840,1835,11,1450,1846,236,236,1,12,0,"",55,296,92,0,0,0,144,2022-12-25,14
2022,12,26,1,"12/26/2022 12:00:00 AM","AA",1106,11066,"CMH",11057,"CLT",615,613,-2,0,0,-1,30,643,741,9,753,750,-3,0,0,-1,0,"",58,347,NA,NA,NA,NA,NA,2022-12-26,6
2022,12,26,1,"12/26/2022 12:00:00 AM","AA",1165,11066,"CMH",14100,"PHL",805,801,-4,0,0,-1,32,833,935,4,944,939,-5,0,0,-1,0,"",62,406,NA,NA,NA,NA,NA,2022-12-26,8
2022,12,26,1,"12/26/2022 12:00:00 AM","AA",1279,11066,"CMH",11298,"DFW",930,2127,717,717,1,12,51,2218,2320,5,1124,2325,721,721,1,12,0,"",122,926,19,0,4,0,698,2022-12-26,9
2022,12,26,1,"12/26/2022 12:00:00 AM","AA",1314,11066,"CMH",11057,"CLT",1709,1850,101,101,1,6,38,1928,2028,16,1834,2044,130,130,1,8,0,"",60,347,0,29,29,0,72,2022-12-26,17
2022,12,26,1,"12/26/2022 12:00:00 AM","AA",1317,11066,"CMH",14100,"PHL",1829,1842,13,13,0,0,48,1930,2031,5,1955,2036,41,41,1,2,0,"",61,406,0,13,28,0,0,2022-12-26,18
2022,12,26,1,"12/26/2022 12:00:00 AM","AA",1423,11066,"CMH",11057,"CLT",737,810,33,33,1,2,28,838,937,14,915,951,36,36,1,2,0,"",59,347,33,0,3,0,0,2022-12-26,7
2022,12,26,1,"12/26/2022 12:00:00 AM","AA",1492,11066,"CMH",11298,"DFW",1800,1924,84,84,1,5,42,2006,2103,11,1955,2114,79,79,1,5,0,"",117,926,0,19,0,0,60,2022-12-26,18
2022,12,26,1,"12/26/2022 12:00:00 AM","AA",1583,11066,"CMH",11298,"DFW",541,538,-3,0,0,-1,25,603,729,8,745,737,-8,0,0,-1,0,"",146,926,NA,NA,NA,NA,NA,2022-12-26,5
2022,12,26,1,"12/26/2022 12:00:00 AM","AA",1958,11066,"CMH",14107,"PHX",741,735,-6,0,0,-1,30,805,945,36,1020,1021,1,1,0,0,0,"",220,1670,NA,NA,NA,NA,NA,2022-12-26,7
2022,12,26,1,"12/26/2022 12:00:00 AM","AA",2108,11066,"CMH",11278,"DCA",1800,1759,-1,0,0,-1,37,1836,1925,4,1915,1929,14,14,0,0,0,"",49,323,NA,NA,NA,NA,NA,2022-12-26,18
2022,12,26,1,"12/26/2022 12:00:00 AM","AA",2337,11066,"CMH",11298,"DFW",1356,1500,64,64,1,4,28,1528,1636,5,1549,1641,52,52,1,3,0,"",128,926,3,0,0,0,49,2022-12-26,13
2022,12,26,1,"12/26/2022 12:00:00 AM","AS",992,11066,"CMH",14747,"SEA",1805,1912,67,67,1,4,72,2024,2205,17,2033,2222,109,109,1,7,0,"",281,2016,0,67,42,0,0,2022-12-26,18
2022,12,26,1,"12/26/2022 12:00:00 AM","C5",4295,11066,"CMH",12264,"IAD",1031,1414,223,223,1,12,28,1442,1532,11,1150,1543,233,233,1,12,0,"",50,299,45,0,10,0,178,2022-12-26,10
2022,12,26,1,"12/26/2022 12:00:00 AM","DL",1386,11066,"CMH",10397,"ATL",556,550,-6,0,0,-1,31,621,728,6,735,734,-1,0,0,-1,0,"",67,447,NA,NA,NA,NA,NA,2022-12-26,5
2022,12,26,1,"12/26/2022 12:00:00 AM","DL",2110,11066,"CMH",10397,"ATL",1609,1638,29,29,1,1,43,1721,1837,4,1755,1841,46,46,1,3,0,"",76,447,0,21,17,0,8,2022-12-26,16
